season,pos,trb_percent,ast_percent,usg_percent
1990,SF,7.8,11.2,18.6
1990,C,8.6,4.3,22.9
1990,SG,7,16.8,22.2
1990,SG,8.5,19.5,17.7
1990,SF,8.2,10.7,17.4
1990,SG,6.9,8.7,25.3
1990,C,12.8,10.6,17.3
1990,SF,6.8,15.6,26
1990,C,15.7,10,29.4
1990,PG,6.5,30.8,18.9
1990,PG,4,30.8,17.1
1990,PF,12.1,6.9,19.3
1990,SF,6.2,15.7,16.7
1990,PG,6.7,23.5,18.2
1990,PG,6.6,23.1,17.8
1990,PG,6.8,24,18.6
1990,SG,5.4,23.4,14.3
1990,PF,11.9,6.2,17.4
1990,PF,10.2,4.5,29.4
1990,PF,14,6.4,22.9
1990,PF,14.4,4.3,25.2
1990,PF,13.9,6.7,22.6
1990,C,14.6,6.9,19.2
1990,PG,7.3,42.5,21.1
1990,PF,10,9.4,16.5
1990,PF,13.5,11.3,16.7
1990,SF,8.7,10.8,18.7
1990,PF,15.1,4.6,17.1
1990,PG,3.4,26.4,14.7
1990,C,16.7,7.5,18.5
1990,SG,6.7,6.9,22.9
1990,PG,5,20.4,18.8
1990,PF,14.8,3.5,17.6
1990,PF,14.6,3.2,17.4
1990,PF,11.3,8.5,19.5
1990,SG,6.2,9.5,13.5
1990,PF,6.8,14,13.7
1990,PG,6.2,36.4,20.5
1990,PG,4.6,32.2,22
1990,SG,8.6,21.9,25.8
1990,SG,10.3,32.5,28.7
1990,SG,8.2,19.4,25.1
1990,SG,6,13.3,22.5
1990,PF,11.3,8.8,17
1990,PF,11.5,4.5,19.3
1990,SG,3,13.8,15.2
1990,C,15.1,6.3,16.9
1990,SG,5.8,9.6,22.2
1990,SG,7.5,21.7,20.2
1990,PG,4.1,15.4,11.2
1990,PG,5.5,24.8,19.1
1990,PG,7.3,34,17.7
1990,SF,7.1,12.7,18.7
1990,PG,5.5,29.7,13.5
1990,SF,7.4,8.9,25.2
1990,PG,5.3,44.4,25
1990,PG,10.2,45.5,24.8
1990,SG,7.4,19.2,21.5
1990,PF,14.6,2.9,10.1
1990,C,12.1,7.2,5.6
1990,SG,10.4,28.6,33.7
1990,PF,18.1,3.4,22.4
1990,PF,10.8,14,16.3
1990,PG,3.3,21.5,14
1990,SF,13.2,9.2,19.4
1990,SF,8.8,8.6,21.9
1990,SF,8.6,6.8,21.4
1990,SF,9.1,10.7,22.5
1990,SF,8.1,21.8,29.4
1990,PF,12.8,6.6,18.4
1990,C,14.1,6.5,9.5
1990,C,14.4,4.3,14.7
1990,C,13.3,3,9
1990,PF,11.4,8.9,16.7
1990,C,16.6,9.1,15.6
1990,PF,19.8,14,18.3
1990,C,14.7,2.6,10.6
1990,PG,4.3,29.2,14.4
1990,PG,4.6,29.8,13
1990,SG,13.6,24.8,21.9
1990,PF,10.8,6.3,12.9
1990,SG,7.6,12.9,22.5
1990,SG,6,11.7,20.2
1990,C,10.7,6.4,11
1990,PF,11.9,13,17.9
1990,PF,11.2,17.1,19.3
1990,PF,12.2,11.3,17.3
1990,PF,12,7.2,16.9
1990,SG,4.6,11.8,19.7
1990,PG,5.6,26.5,8
1990,PG,5.1,33.2,17.3
1990,PF,14.2,5.9,15.8
1990,SG,10.5,11,16.5
1990,SG,4.3,15.7,29.4
1990,PF,17.1,13.2,32.6
1990,C,17.1,7,24.3
1990,PF,10.6,12.8,21.7
1990,SG,7,10,20.5
1990,SG,6.7,4.6,16
1990,PG,0,48.7,12.5
1990,SG,6.3,20.5,17.8
1990,SG,7.1,17.7,15.5
1990,SG,5.3,24.1,20.7
1990,SF,11.7,17.4,18.3
1990,SF,10.8,11.4,26.9
1990,SF,7.1,7.7,16.3
1990,PF,13.7,9.5,24.1
1990,SF,10.4,9.7,20
1990,SG,6.6,8.8,16.4
1990,SG,10.1,32.7,12.4
1990,SG,5.4,15.1,24.2
1990,PF,11.5,6,19.8
1990,SF,9.2,9.5,22.8
1990,SF,8.7,17.5,24.8
1990,C,13.6,6.4,12.4
1990,SG,6.9,25.9,18.6
1990,SG,6.7,27.7,19.9
1990,PF,14,12.8,21.4
1990,SF,4.7,11.3,19.4
1990,SF,11.5,10.9,22.3
1990,PF,18.4,9.3,17.6
1990,C,19.5,12.1,28.1
1990,C,22,0,8.9
1990,C,18.3,6.2,20.7
1990,PG,3.3,14.1,16.9
1990,PG,3,19.2,14.9
1990,SF,12.2,10,20
1990,SF,9.6,13.5,24.4
1990,C,14.4,5,14.1
1990,SG,6.2,17.5,24.1
1990,SG,5.6,13.9,31.3
1990,PF,11.5,8.1,13.9
1990,SF,10.3,19.8,21.2
1990,C,16.2,1.9,14.1
1990,PG,5.3,35.4,20.1
1990,SF,10.9,13.5,19.3
1990,SG,7,25.6,20.9
1990,PG,5.2,39.2,22.8
1990,PF,15.2,9.1,11.7
1990,PF,15.2,9,16.1
1990,PF,15.3,9.2,10.3
1990,C,15.6,5.7,20.2
1990,C,14.2,5.3,17.2
1990,SF,7.1,10.9,18.7
1990,SF,7.3,10.8,18.8
1990,SF,9.4,14.1,22
1990,SF,8.4,9.1,21.6
1990,PG,5,35.3,19
1990,SG,6.9,12.1,24.1
1990,PG,6.7,29.4,18.4
1990,PG,7.6,23.9,17.9
1990,SG,12.3,25.6,20.6
1990,PF,8,9.3,17
1990,PF,10.7,6.5,24.9
1990,C,18.5,8.7,26.6
1990,SF,19,4.2,12.3
1990,C,12.7,4.9,10.7
1990,SF,6.3,17.4,24.6
1990,PF,13.3,5.7,18.3
1990,PF,13,4.8,13.8
1990,C,11.4,9.3,17.9
1990,SF,8.8,8.3,16.7
1990,C,15,6.4,17
1990,PF,14.1,14,20.5
1990,SG,5.3,15.5,20.1
1990,C,17.6,4.9,23.3
1990,PF,7,7.5,18.4
1990,C,16.3,5.6,18.1
1990,SF,6,10.8,21.3
1990,PG,2.2,26.2,13.4
1990,PG,2.3,27.2,13.5
1990,PG,0,8.7,12
1990,C,12.5,14.6,20.1
1990,PG,5.7,30.8,16.2
1990,PF,11,6.7,23.8
1990,SF,6.9,11.4,20.5
1990,PG,3.7,26.6,18.9
1990,PG,3.9,25.6,19.4
1990,PG,3.2,29.2,17.4
1990,PF,18.4,6.6,9.6
1990,SF,9.6,13.5,21.6
1990,C,12.5,9.3,22.4
1990,PG,4.3,23,14.7
1990,PG,4.1,57.4,20.6
1990,PG,6.8,31.2,20.4
1990,PG,6.9,30.7,21.6
1990,PG,6.7,31.5,19.2
1990,SG,4.5,17.1,20.3
1990,PF,20.3,6.5,23.7
1990,SF,8.2,9.9,23.4
1990,SG,5,26.5,26.6
1990,PG,5.9,39.4,26
1990,SF,14.2,11.4,18.1
1990,C,17.3,6.7,13.9
1990,C,14.5,3.2,16.6
1990,PF,13.2,12.8,19.6
1990,PG,4.6,21.9,21
1990,PF,11.4,6.2,25.1
1990,PF,14.4,6,18.6
1990,PG,3.5,23.8,15.9
1990,PG,3.8,23.8,16.2
1990,SF,7.6,14.5,24.1
1990,SG,5.6,13.9,17.3
1990,PF,10.8,6.4,13.9
1990,C,14.6,4.3,14.3
1990,SF,5.2,10.6,20.5
1990,SF,7.9,4.5,22.1
1990,PG,6.2,29.8,18.6
1990,C,7.3,12.3,17.4
1990,PG,13.4,28.4,13.6
1990,PF,11.9,4.2,13.6
1990,PG,5.3,29.9,16.1
1990,C,13.8,7.3,17.1
1990,C,16.6,2.5,13.5
1990,PF,13.9,4.3,21
1990,SG,8.2,8.6,22.9
1990,PG,4.3,24.5,17.6
1990,SF,10.4,11.8,30.4
1990,C,15.1,2.3,19.2
1990,SG,7.9,18.5,21.4
1990,PF,15.5,5.5,15.5
1990,C,10.1,7.9,16.8
1990,PF,13.4,9.8,21.9
1990,SF,11.6,18.9,22.9
1990,PF,16.4,3.7,19.5
1990,PG,5.8,39.9,22
1990,SF,6.3,11.1,23.8
1990,SF,6.4,11.1,23.6
1990,SF,6.2,10.9,23.1
1990,SG,5.9,15.1,14.9
1990,C,10,6.5,15.8
1990,SG,4.8,9.5,20.5
1990,SF,7.5,10.4,21.9
1990,SF,9.3,15.6,23
1990,PG,4.8,20.7,12.9
1989,C,11,6.1,20.1
1989,PG,5.2,22.2,19.7
1989,SF,8.3,17.9,27.4
1989,SF,8.5,21.5,30.5
1989,SF,8,12.7,23
1989,PG,6,25.3,22.6
1989,PG,6.6,23.1,22.4
1989,PG,5.3,28.1,22.9
1989,PF,12.2,7.8,18.7
1989,PG,4,13.2,16.6
1989,PG,4,12.4,16.7
1989,PF,15.5,3.7,20.6
1989,PG,6.7,26.9,15.7
1989,PF,11.6,11.4,14.9
1989,SF,8.7,7.9,21.9
1989,SF,8.4,21.1,23.8
1989,PG,4.9,33.1,17.3
1989,SF,8.9,8.5,25.5
1989,PF,13.6,3.2,20.4
1989,PF,17.9,16,24.4
1989,SG,4.6,17.1,20.4
1989,C,14.4,8.7,20.3
1989,SG,7.5,8.5,21.1
1989,PF,10.8,8.5,19.5
1989,PF,11.5,5.6,22
1989,PF,10.3,10.5,17.8
1989,SF,11.2,24.3,27.1
1989,SG,5.1,15.8,23.2
1989,PG,5.2,46.2,13.6
1989,C,13.1,1.8,9.7
1989,SG,7,9.3,15.3
1989,C,14,11.4,19.4
1989,SF,8.8,10.8,26.3
1989,C,12.2,10.4,20.1
1989,PG,3.8,28.9,14.1
1989,C,13.6,5.5,15.4
1989,PF,12.1,5.3,15.3
1989,PF,16.9,6.4,13.7
1989,SF,9.2,8.5,23.3
1989,PF,10,8.6,17
1989,C,13.2,8,21.5
1989,C,12.9,5.4,20.1
1989,PF,15,5,17.6
1989,PF,12.1,11.1,28.2
1989,SG,4.7,12.6,27.1
1989,PG,4.5,32.6,16.2
1989,SF,9,7.4,22.9
1989,PF,14.1,3.4,19.1
1989,PG,7,21.2,16.7
1989,PF,11.5,3.7,17.3
1989,PG,7.8,33.2,15.8
1989,SG,5,15.6,20.3
1989,SG,4.3,16.2,20.6
1989,SG,6.4,14.4,19.7
1989,SG,5.5,20.3,13.4
1989,C,17.1,5,11.6
1989,SF,12.8,8.9,15
1989,C,12.3,9.5,16.6
1989,PF,14.4,6.8,20.3
1989,SF,13.3,11.7,28.9
1989,C,13.2,8.4,12.7
1989,SG,7.1,11.2,29.5
1989,SG,6.3,14.2,27.7
1989,SF,7.3,10.9,24.3
1989,SF,6.9,10.5,22.7
1989,SF,7.8,11.6,26.3
1989,C,14.4,14.8,22.2
1989,PG,4.3,25.2,16.3
1989,SG,4.2,15.3,26.7
1989,PG,5.1,28.9,20.1
1989,SG,5.9,19,16.4
1989,C,18,3.1,11.8
1989,SG,10.9,22.2,27.2
1989,C,12.9,3.1,22.4
1989,SG,4,24.3,21.6
1989,SG,6.7,12.6,27.8
1989,C,16.1,3.8,9.2
1989,C,10.4,5.7,19.8
1989,SG,6.3,24.3,24.8
1989,SG,8.9,19.2,15.7
1989,SG,6,8.1,26.6
1989,SF,5.6,19.7,28.8
1989,C,14.2,9.5,23.6
1989,C,13.3,5.8,17.4
1989,PG,6.7,28.1,18.7
1989,PG,5.9,35.5,18.5
1989,PG,6.2,24.9,19.5
1989,SG,5.6,21,14
1989,PF,13.6,3.4,22.7
1989,C,15.7,7.4,21.9
1989,PG,6.6,37.6,23.8
1989,PF,7.5,9,14.9
1989,PF,14,8.2,15.2
1989,SG,10.1,15.7,20.9
1989,SF,13.2,14.2,18.9
1989,PF,16.4,5.5,17
1989,PF,15.3,8.6,15.5
1989,PF,14.3,7.9,14.8
1989,PF,17.2,10,16.8
1989,PG,4.5,30,16.1
1989,PG,5.3,29.2,14.4
1989,PF,17.2,7.6,18.9
1989,SG,7.7,8.9,22.5
1989,C,12.6,9.5,19.3
1989,SG,7.4,7.8,16.5
1989,PF,6.8,14.2,13.2
1989,PG,4.2,30.1,21.2
1989,SG,8.1,22.7,23.4
1989,C,10.8,7.1,14.9
1989,SG,4.9,13,20.3
1989,PG,3.9,19.2,20.1
1989,PF,10,10.9,16.2
1989,SF,11.4,4.3,22.2
1989,SG,4.3,17.2,18.1
1989,SG,4.4,17.6,18.1
1989,PG,3.4,33.8,16.6
1989,C,15,5.5,14.2
1989,SG,7.2,10.2,24.1
1989,SG,5.7,24.2,17.2
1989,PG,4.9,25.9,17.6
1989,PG,7.7,33.7,21.3
1989,SF,8.4,9.5,14.9
1989,PG,4.7,26.6,16.2
1989,SF,8,12.2,28.3
1989,PG,4.9,28,17.8
1989,PG,5.7,40.4,21.2
1989,PG,11.7,48.6,24.3
1989,C,13.2,9.7,21.2
1989,SG,7,18.4,25.1
1989,PF,12.7,5.3,8.8
1989,C,12.2,4.4,6.1
1989,PF,14.8,4.3,9.9
1989,SF,9.2,8.2,17.6
1989,SF,9.6,9.8,15.9
1989,SF,9.2,7.7,17.8
1989,SG,11.6,34.7,32.1
1989,PF,12.5,10.3,16.7
1989,SF,12.6,12.2,20.8
1989,SF,9.7,14.3,20.7
1989,SF,8.2,18.2,28.1
1989,C,13.9,4.7,9.6
1989,C,13.9,4.8,9.8
1989,C,13.8,4.2,8.9
1989,C,14.7,6.4,17.6
1989,C,14.2,5.3,18.4
1989,C,15.8,8.3,16.2
1989,C,16.1,4.8,10.1
1989,PF,14.3,6.1,17.9
1989,C,16.6,9.8,18.2
1989,PF,17.1,7,16.7
1989,SG,12.4,26.9,21.3
1989,PF,12.4,4.7,14.1
1989,SF,8.1,12.4,24.1
1989,C,16.9,4,16.3
1989,PF,11.8,7.7,20.7
1989,PF,11,9.1,19.1
1989,PF,12.9,5.5,23.2
1989,PF,12.6,9.1,17.9
1989,SG,4.7,12.5,20.5
1989,SG,4.8,12.4,21.5
1989,SG,7.5,44.6,6.4
1989,PF,15.6,4.4,13.3
1989,SG,8.2,11.8,15.7
1989,SG,4,14.9,28.6
1989,PF,15.1,12.8,30.4
1989,C,18.1,5.8,23.4
1989,PF,9.6,12.2,20.6
1989,SG,5.4,20.7,20.9
1989,C,11.2,5.9,15.2
1989,SF,11.3,16.9,16.8
1989,SF,10.2,9.1,29.8
1989,SG,5.2,9.1,22.3
1989,PF,12.7,9.1,23.7
1989,SF,9.3,10.7,18.8
1989,PG,9.3,36.4,13.3
1989,SG,6.4,12.9,18.5
1989,SF,7.9,8.6,18.1
1989,SF,8.2,9.2,18.2
1989,SF,5,3.7,17.4
1989,PG,6.2,16.9,19
1989,SF,10.5,8.8,23.6
1989,SF,7.8,20.1,26.6
1989,PF,13,9.2,19.9
1989,SF,11.7,6.6,19.8
1989,SF,14.1,5,17
1989,SF,9.5,8,22.3
1989,SF,4.9,9.4,21
1989,PG,3.2,33.3,15.5
1989,SF,11.8,13.6,20.8
1989,PF,18.4,9.3,17.8
1989,C,19.8,8.2,28.2
1989,C,20.1,9.1,20.9
1989,PG,3.7,13.2,20
1989,PG,3.1,24.3,14.8
1989,PF,13.3,6.7,18.8
1989,SF,9.5,15.6,26.3
1989,C,13.6,7.3,20.6
1989,SG,5.5,12.4,25.2
1989,PF,12.3,8.3,18.3
1989,PF,12.1,8.1,19.2
1989,PF,12.5,8.7,16.6
1989,SF,10.7,15.1,21.3
1989,PG,6.4,32.8,19.1
1989,PF,11.5,11.3,19.1
1989,SG,7,28.1,17.9
1989,PG,4.7,33.8,21
1989,PF,17.4,9.9,16.2
1989,C,11.3,4.9,19.4
1989,SF,7.8,11.4,26.8
1989,SG,7.6,12,26.4
1989,SG,8.6,17.6,26.2
1989,PG,6.3,30,18.2
1989,SG,9.2,25.5,22.2
1989,PF,9.7,7.2,15.1
1989,SF,10.1,11.5,24
1989,SF,19.8,6.3,14.1
1989,PF,14.7,6.5,17.1
1989,PF,13,6.9,15.2
1989,C,14.1,9,17.3
1989,SF,8.2,8.8,18.1
1989,C,13.4,6.9,18.8
1989,PF,11.8,14,19.9
1989,PF,10.8,14.8,20
1989,PF,12.6,13.4,19.8
1989,SG,6.5,13.1,23.1
1989,C,15.7,4.4,22.8
1989,PF,7.6,7.7,14.7
1989,C,13.8,3.4,15.8
1989,SG,9.4,27,16.8
1989,SF,8.4,13.4,20.5
1989,PG,4,18.6,13.1
1989,C,13.9,15.5,17.8
1989,PG,5.3,34.2,18.2
1989,PF,11.5,6.9,21.8
1989,SG,7.1,14.1,21.2
1989,SG,7.2,15,24.7
1989,SG,6.9,13.3,18.2
1989,PG,3.9,29.2,20.7
1989,PF,17.2,7.6,10.6
1989,SG,10.3,11.8,22.3
1989,C,13.6,5.2,20.3
1989,PF,11.4,2.5,14.6
1989,PG,4.6,25.6,19.2
1989,PG,4.3,54.3,19.1
1989,PG,6.5,31.8,23.3
1989,SG,3.7,17.6,23.9
1989,PF,20.3,4.8,24.1
1989,PG,5.2,18,20.4
1989,SF,8.4,9,25.9
1989,SG,5.2,23.2,22.8
1989,PG,5.3,34.3,24.6
1989,SF,14.1,11.8,17.9
1989,C,16.8,5.2,20.4
1989,C,16.5,5.3,23.6
1989,C,17.2,5.1,16.6
1989,C,13.1,3.2,14.9
1989,PF,13.6,9.3,17.7
1989,PG,5.4,27.5,19.2
1989,PF,13.7,8.3,23.7
1989,PF,13,8.9,24.6
1989,PF,14.5,7.6,22.5
1989,SF,6.4,15.7,29.8
1989,SG,5.4,9.2,14.1
1989,SF,8.5,9.5,9.6
1989,SF,10.9,5.7,17.9
1989,SG,4.5,26.5,18.6
1989,SG,5.1,22,22.2
1989,SG,4.4,27.9,17.6
1989,SG,5.3,21.3,17.7
1989,PF,4.2,10.3,20.9
1989,PF,4.4,11.4,22.3
1989,PF,4,9.4,19.8
1989,SF,9.3,5.7,19.5
1989,SF,9.8,6.4,18.9
1989,SF,9.2,5.6,19.6
1989,PG,6.4,27.7,19.3
1989,PG,10.8,25,14.8
1989,SF,11,3.9,14.6
1989,PG,6.5,32.3,21.2
1989,PG,5.5,31,13.3
1989,C,14.7,6,14.7
1989,C,14.5,2.3,11.1
1989,PG,4.8,20.4,13.4
1989,PG,4.7,22.8,14.9
1989,SF,10,11.9,29.4
1989,SG,5.6,15.3,20.9
1989,PF,15.8,4.6,16.5
1989,C,13.3,7.1,16.6
1989,C,14,8.1,18.8
1989,C,12,5.4,12.8
1989,PF,12.7,7.2,18.8
1989,SF,13,20.9,20.4
1989,SG,9.4,19.5,15.7
1989,SF,7.3,11.5,23
1989,SF,3.9,13.5,12.4
1989,SF,3.4,10.5,13.7
1989,SF,4.3,15.2,11.7
1989,C,10,10.1,14.3
1989,SG,4.6,13.5,20.9
1989,SF,10.1,5.2,20.7
1989,SF,9.2,14.6,22.4
1989,PG,4.2,15.9,13.1
1988,C,11.7,8.4,21.4
1988,C,13.9,4.5,11.4
1988,C,12.5,14.9,17.4
1988,PG,4.2,22.5,16.2
1988,SF,9,18.4,31.6
1988,SG,4.9,22.2,17.3
1988,PF,11.6,7.7,19.9
1988,PF,14,5.3,20.8
1988,PF,12.1,10.4,15.6
1988,PF,11.9,10.4,15.4
1988,SF,10.8,10.5,22
1988,SG,5.5,19.8,16.4
1988,PG,5.4,25.8,17.9
1988,PF,13.6,6.2,16.4
1988,SF,10.2,8.6,24.2
1988,PF,17.4,14.1,26.7
1988,SG,5.1,20,26.4
1988,C,13,12.2,19.3
1988,SF,11.1,8.7,25.9
1988,SF,14,25.7,30.2
1988,SG,5.1,18.7,20.3
1988,SG,5.2,15.1,21.8
1988,PG,4.7,33.5,14.2
1988,C,13.5,1.5,8
1988,SG,5.1,15,14.6
1988,SG,5.1,14.9,14.6
1988,SF,9,8.3,23.7
1988,C,13.7,6.7,19
1988,C,11.7,16,20.7
1988,C,15.4,6.5,17.7
1988,SG,4.6,20.1,27.2
1988,PF,18.8,6.2,17.3
1988,SF,6.3,9.3,24.9
1988,PF,10.8,10.2,20.2
1988,C,12.9,8.3,23.8
1988,C,12.7,6.8,28.2
1988,C,13,8.7,22.7
1988,C,13.1,7.5,20.6
1988,PF,13.8,5.9,20.2
1988,PF,10.3,11.9,27
1988,PG,5.1,33.6,16.9
1988,PF,13.5,6.4,18.6
1988,PF,15.2,9.4,22.4
1988,PF,12.2,4,15.7
1988,SF,10,4.6,21
1988,PG,6.4,24.4,15.6
1988,PG,6.9,24.1,15.3
1988,PG,6.4,24.5,15.6
1988,PF,11.3,8.6,20.5
1988,SG,7.2,20.2,14.7
1988,C,16.4,4.2,16.1
1988,SF,11.7,9.2,16.6
1988,SF,11.3,7,16
1988,SF,12.4,13.6,17.8
1988,C,13,9.2,16.4
1988,PF,14.2,5.6,17.5
1988,PF,11.8,11.6,27.9
1988,PF,12.8,8.1,14.3
1988,SG,6.5,16.3,25.5
1988,SG,6.4,15.5,32.2
1988,SF,5.9,11.9,24.2
1988,C,13.2,17.3,22.8
1988,PG,3.7,28.3,15.5
1988,SF,4.6,21.9,26.3
1988,PG,5.1,29.4,19.7
1988,SF,6.9,14.7,19.6
1988,C,16.3,3.4,9.4
1988,PG,3.1,29.4,18.5
1988,SG,9.4,23.5,28
1988,C,14,4.1,22.6
1988,SG,4.1,20,19.3
1988,SG,8.2,6.3,5.2
1988,C,14.1,2.5,11.3
1988,PG,2.5,29.9,17.1
1988,C,13.6,6.4,21.9
1988,C,13.7,7.4,22.6
1988,C,13.1,2.1,19
1988,SG,9.4,17.1,16.2
1988,SG,6.9,11.4,26.8
1988,SF,7,20.5,28.4
1988,C,15.2,8.3,26.8
1988,C,16.5,6.6,19.7
1988,SF,10,9.3,17.5
1988,PG,7.3,29.3,17.7
1988,PG,6.3,30.5,21.6
1988,PG,7.4,38.4,25.6
1988,PG,5.8,27.6,20.1
1988,PF,11.5,9.6,19.4
1988,PG,6,28.3,19.3
1988,PF,13.5,5.6,20.9
1988,C,13.9,3,14.6
1988,C,9.7,3.2,14.3
1988,C,15.9,7.4,21
1988,C,15.5,7.3,22.3
1988,C,16.2,7.4,20.2
1988,PF,14,6.7,15.8
1988,PF,15.3,4.5,14.7
1988,PF,13.1,9.6,14.4
1988,PG,3.8,36.2,18.4
1988,PF,17.9,6.3,16.2
1988,PF,16.1,8.4,22.3
1988,SG,6.5,13.4,26.9
1988,C,17.2,10.6,17.3
1988,SG,5.6,13.8,17.5
1988,SF,6.7,14.3,13.3
1988,PG,4.4,30.4,20.6
1988,SG,7.2,23.6,23.6
1988,SG,6.4,12,22.1
1988,SG,5.5,12,20
1988,SG,6.6,12,22.6
1988,SG,5.8,14.4,21.3
1988,PG,4.1,22.5,18.5
1988,PG,3.9,22.5,18.8
1988,SG,5.6,16.2,16.5
1988,SG,5.3,18.2,21.5
1988,SF,7.5,12.3,18.1
1988,SF,11.6,6,20.4
1988,SF,11.6,4.8,19.5
1988,SF,11.5,6.6,20.9
1988,SG,3,15.2,18.2
1988,SG,2.6,16,17.6
1988,SG,3.9,13.4,19.4
1988,PG,6.3,20.6,15.3
1988,C,15.1,6.7,15.6
1988,C,15.3,6.6,15.5
1988,SG,6.1,13.3,23.1
1988,SG,6.6,31.5,15.3
1988,SF,10.1,7.2,18.6
1988,PG,5.4,29.7,16.6
1988,PG,5.5,31.1,17.1
1988,PG,5.1,21.1,13.2
1988,PF,11.6,7,14.4
1988,PG,7,37.4,17.3
1988,PG,4.2,29.8,12.9
1988,SF,10,7.9,17.9
1988,PG,5.3,28.8,18.1
1988,SF,8.2,12.6,25.4
1988,PG,5.4,22.2,21.7
1988,PG,5.7,31.4,18.2
1988,PG,4.1,26.4,18.1
1988,PG,7.7,37.3,18.3
1988,PG,9.7,45.4,23.4
1988,C,12.5,8,27
1988,SG,6.7,21.1,25.9
1988,C,12.4,5.3,8.7
1988,PF,13.8,5.7,8.4
1988,SG,7.8,27,34.1
1988,SF,12.3,11.7,21.3
1988,SF,7.9,10.1,18
1988,SF,7.7,15.3,26.1
1988,C,13.3,6.1,12
1988,C,13.1,6.4,11.6
1988,C,15.8,6.5,17.7
1988,C,17.3,2.3,12.4
1988,PF,12.4,6.5,15.2
1988,C,16,9.6,16.5
1988,SG,3.6,25.3,16.9
1988,SG,11.4,28.1,21.4
1988,PF,13.1,4.6,15.1
1988,C,19.5,4,11.4
1988,SG,6.2,12.9,22.7
1988,PG,5.1,32.1,19.7
1988,PF,14.3,10,16.9
1988,PF,16.1,4.2,14.7
1988,SG,4.3,14.9,26.4
1988,PF,16.6,10.1,29.7
1988,C,18.3,6.4,25.2
1988,SF,6,15.4,14
1988,PG,5.3,26.4,20.4
1988,C,12.8,8.7,17
1988,C,13.9,6.3,13.8
1988,C,12.4,9.7,18.3
1988,SF,12.3,13.1,15.7
1988,SF,10.8,15.2,26.8
1988,PF,9.1,9,13.8
1988,SG,7,10.8,25.8
1988,SF,6.9,10.1,26.3
1988,PF,13.3,10.5,22.3
1988,SG,4.6,14.5,14.9
1988,SF,10.8,8.4,17.1
1988,PG,7.7,35.9,12.7
1988,C,15.7,4.3,13.7
1988,PF,13.8,11.4,16
1988,SG,5.7,10.2,18.6
1988,PG,5.2,26.5,13.4
1988,PG,5.8,25,14.9
1988,PG,5.1,26.9,13.1
1988,SF,7.1,6.6,24.2
1988,C,14.7,3.5,14.4
1988,SG,7.1,20.4,18.2
1988,PG,5.4,23.1,11.2
1988,PG,4.2,25.2,10.1
1988,SF,5.6,22.1,23.9
1988,PF,5.6,14,5.9
1988,SG,6.1,18.2,17.5
1988,PF,14.6,12.9,21.7
1988,PF,15,12.3,22.9
1988,PF,13.8,14,19.6
1988,PF,9.5,11.6,19.7
1988,PF,14.3,6.7,7.7
1988,SF,5.7,5.7,21.2
1988,C,9,7.2,14.7
1988,SF,9.7,8.5,19.2
1988,PF,21.7,12,17.9
1988,SF,4.5,6,14.4
1988,C,17.7,9.2,26.5
1988,C,17.5,4.7,14.9
1988,C,16.1,6.9,18.7
1988,SG,3.2,12.7,19.4
1988,SG,3.7,13.4,18.9
1988,SG,3,12.4,19.6
1988,PG,3.2,22.5,15.1
1988,PF,13.1,6.7,18.9
1988,SF,10.5,16.5,23.3
1988,PF,12.7,8,15.1
1988,SG,4.8,12.7,26
1988,PF,10.6,7.8,17.1
1988,SF,10.4,14.5,20
1988,C,17.2,3.9,15
1988,PG,6.8,35.9,16.8
1988,SF,9.9,12.7,17.8
1988,SG,8.5,29.6,17.9
1988,PG,4,28.1,20.6
1988,PF,18,8.2,14.1
1988,C,12.9,6.2,22.6
1988,SG,6.7,9.6,17.4
1988,SF,7.8,13,21.4
1988,PG,8.1,42.1,21.6
1988,SG,9,26.1,24.1
1988,PF,9.3,10.4,19.6
1988,SF,11.1,10.7,26.7
1988,SF,18.6,7.4,19.2
1988,C,14.5,1.4,8.3
1988,C,11.2,7.6,14.3
1988,C,15.1,10.6,22.8
1988,PF,12.7,7.4,21.1
1988,C,16.8,12.9,24
1988,SF,7.1,9.1,18.2
1988,SF,7.5,8.9,19.4
1988,SF,6.6,9.3,16.9
1988,PF,16.1,6.2,18.7
1988,PF,11.4,8,22.2
1988,SF,9.6,14.1,19.9
1988,SG,6.2,16.4,22.6
1988,SF,9.9,14.4,16
1988,SF,9.7,14.4,15.9
1988,SF,6.5,8.9,17
1988,SG,5.9,13,24.9
1988,PG,3,17.1,12.1
1988,PG,3.4,20.5,11.7
1988,PF,13.7,14.1,19.7
1988,PG,4.8,31.2,17.1
1988,SG,6.2,14.5,20.7
1988,PG,3.5,27.7,18
1988,PF,20.3,6.6,13.9
1988,SG,8.8,15,22.6
1988,SG,8.2,7.6,23.9
1988,SG,8.9,16,22.4
1988,PG,4,21.3,15
1988,PG,2.2,12.8,19.5
1988,PG,4,21.7,14.7
1988,C,13.5,9.5,17.6
1988,PG,4.5,54.8,17.2
1988,PG,2.5,23.4,17.6
1988,PF,22.6,5.6,21.2
1988,SG,4.7,10.3,28.7
1988,SG,4.8,27.2,26.1
1988,PG,5.3,35,25.4
1988,SF,7.6,11.7,14.9
1988,C,18.5,7.7,20.4
1988,C,13.8,4.6,20
1988,PF,10.9,3.6,13.4
1988,PF,8.8,6,14.6
